fpl_code,fbref_code,fotmob_id,fanteam_id,ref_name,fotmob_name,current_team,current_team_id,parent_team,parent_team_id,height_cm,preferred_foot,age,country,market_value_€m,primary_position,listed_positions,is_injured,expected_return,sample_mins,fin_skill,npxg,sot,xa,bcc,tack_w,tack_att,acc_pass,yc,s_rc,og,s_dribb,s_cross,offside,int,block,recov,clear,goal_oa,foul_w,foul_l,eltg,p60_gstart,p90_gstart,on_pens,g,sv_p_xgot,europe_mins_ratio,fac_mins_ratio,lc_mins_ratio
242898,0cd31129,1076756,230991.0,Brennan Johnson,Brennan Johnson,Tottenham Hotspur,8586,Tottenham Hotspur,8586,186.0,right,24,Wales,49.41982,RW,RM/RW/LW/AM/ST,False,,13807.0,1.02887,0.26815,0.6109,0.07978,0.22038,0.54865,0.87062,13.57112,0.08046,0.00047,0.00024,0.84784,0.40668,0.40641,0.25423,0.0533,2.55213,0.44027,0.00489,0.91456,0.80413,0.00099,0.92561,0.52435,0.01,0.277,0.0,0.9442,0.7572,0.866
441264,4c184730,940446,4386948.0,Brian Brobbey,Brian Brobbey,Sunderland,8472,Sunderland,8472,180.0,right,23,Netherlands,25.64526,ST,ST,False,,8245.0,0.91634,0.30169,0.66974,0.05709,0.23044,0.25737,0.40431,8.18849,0.10538,0.00201,0.00065,0.55893,0.0546,0.45648,0.11197,0.09335,1.58415,0.65595,0.00669,1.43145,1.0861,0.00085,0.71849,0.25539,0.0,0.27645,0.0,0.95,0.584,0.52
437730,efd2ec23,933576,2930166.0,Antoine Semenyo,Antoine Semenyo,AFC Bournemouth,8678,AFC Bournemouth,8678,185.0,right,25,Ghana,51.06202,LW,RW/AM/LW/ST,True,,13070.0,1.05697,0.24,0.9762,0.10635,0.21376,0.58389,0.9392,17.04943,0.11259,0.00052,7e-05,1.65212,0.24079,0.41317,0.32465,0.16342,4.17985,0.75046,0.00435,0.94817,1.82529,0.01582,0.95783,0.65193,0.2,0.27579,0.0,0.7,0.858,0.89
449988,e7aa9d7c,1050158,182752.0,Fábio Soares Silva,Fabio Silva,Borussia Dortmund,9789,Borussia Dortmund,9789,185.0,right,23,Portugal,32.12823,ST,ST,False,,5531.0,0.9519,0.28798,0.8766,0.07428,0.2208,0.33563,0.56524,12.80547,0.128,0.00186,0.00059,0.80238,0.14727,0.62524,0.1924,0.04923,2.28055,0.70976,0.00454,1.34526,1.35014,0.00088,0.95984,0.48964,0.0,0.27413,0.0,0.87444,0.584,0.52
575034,5c368c88,1398915,575034.0,Ethan Wheatley,Ethan Wheatley,Northampton Town,8651,Manchester United,10260,187.0,right,19,England,0.08,ST,ST,False,,0.0,1.0,0.27298,1.0443,0.07471,0.30865,0.48075,0.82527,17.03123,0.13873,0.00386,0.00102,0.7223,0.18414,0.63315,0.26869,0.06943,2.75821,0.57511,0.00339,1.32539,1.24427,0.00168,0.9095,0.3692,0.0,0.27298,0.0,0.7,0.584,0.52
458249,028e70b9,950830,3893805.0,Joshua Zirkzee,Joshua Zirkzee,Manchester United,10260,Manchester United,10260,193.0,right,24,Netherlands,36.08086,ST,AM/RW/ST/LW,False,,6220.0,0.97075,0.27829,0.75788,0.07369,0.19056,0.39624,0.61642,15.06271,0.08527,0.0012,0.00043,0.72856,0.08569,0.26903,0.29493,0.12907,2.61312,0.57365,0.00474,0.92586,0.83374,0.00072,0.89803,0.40675,0.0,0.27015,0.0,0.81081,0.65267,0.84111
210156,e5478b87,643717,1727417.0,Taiwo Awoniyi,Taiwo Awoniyi,Nottingham Forest,10203,Nottingham Forest,10203,183.0,right,28,Nigeria,14.26646,ST,ST,True,,7595.0,1.03784,0.25617,0.73496,0.04267,0.10542,0.3083,0.5349,7.91126,0.06142,0.00103,0.00277,0.56841,0.06204,0.61118,0.15281,0.08369,2.23028,0.72432,0.00493,0.9777,0.96027,0.00054,0.89144,0.11733,0.02,0.26807,0.0,0.62611,0.9,0.9
430871,dc62b55d,863098,3627793.0,Matheus Santos Carneiro da Cunha,Matheus Cunha,Manchester United,10260,Manchester United,10260,184.0,right,26,Brazil,61.74278,AM,LWB/LM/AM/ST/LW,True,,11326.0,1.05985,0.24746,1.11789,0.1465,0.32806,0.46371,0.84096,20.85561,0.09559,0.001,0.00025,1.64993,0.48048,0.18447,0.55797,0.09241,3.93041,0.63487,0.00397,1.95472,1.14895,0.00168,0.9277,0.51206,0.05,0.2678,0.0,0.95,0.9,0.9
596047,0c9bfc3b,1557220,4083701.0,Chido Obi,Chido Obi,Manchester United U21,1070257,Manchester United,10260,188.0,right,17,Denmark,6.03093,ST,ST,False,,212.0,0.98092,0.27163,0.94696,0.06797,0.26755,0.42618,0.73801,17.03123,0.12929,0.00358,0.00098,0.72356,0.16316,0.56101,0.23469,0.06231,2.56544,0.51867,0.00363,1.23977,1.26972,0.00161,0.91773,0.42655,0.0,0.26644,0.0,0.7,0.584,0.52
608181,a497130f,1423616,4293380.0,Stefanos Tzimas,Stefanos Tzimas,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,186.0,both,19,Greece,27.98689,ST,ST,False,,125.0,1.01659,0.25046,0.89739,0.06841,0.25249,0.33115,0.56019,12.02965,0.12176,0.00324,0.00102,0.87501,0.17483,0.42918,0.197,0.06499,2.21997,0.53882,0.00291,1.18173,1.24473,0.00147,0.9095,0.3692,0.1,0.26567,0.0,0.7,0.584,0.52
590760,2093823e,1427857,,Daniel Adu-Adjei,Daniel Adu-Adjei,Rijeka,10162,Rijeka,10162,177.0,right,20,England,0.5495,ST,AM/ST/LW,False,,0.0,1.0,0.26544,0.9925,0.07176,0.2964,0.3957,0.6826,15.0861,0.1323,0.0036,0.001,0.8675,0.18,0.6111,0.2352,0.0884,2.5271,0.6946,0.0033,1.3891,1.2901,0.0015,0.91773,0.33564,0.0,0.26544,0.0,0.7,0.584,0.52
536241,74c0903d,1290932,,Martin Sherif,Martin Sherif,Rotherham United,8119,Rotherham United,8119,193.0,left,19,Netherlands,2.76,ST,RW/ST,False,,0.0,1.0,0.26544,0.9925,0.07176,0.2964,0.3957,0.6826,15.0861,0.1323,0.0036,0.001,0.8675,0.18,0.6111,0.2352,0.0884,2.5271,0.6946,0.0033,1.3891,1.2901,0.0015,0.9095,0.3692,0.0,0.26544,0.0,0.7,0.584,0.52
177815,59e6e5bf,612150,4356042.0,Dominic Calvert-Lewin,Dominic Calvert-Lewin,Leeds United,8463,Leeds United,8463,189.0,right,28,England,17.52607,ST,ST,False,,10260.0,0.82057,0.32345,0.99308,0.06376,0.1595,0.21607,0.37948,11.03395,0.06487,0.00074,0.00047,0.55223,0.06073,0.75796,0.18421,0.08401,1.78978,0.86525,0.00604,1.1408,1.21392,0.0006,0.9635,0.41789,0.0,0.26542,0.0,0.7,0.7264,0.85867
444145,48a5a5d6,1021586,140008.0,Gabriel Martinelli Silva,Gabriel Martinelli,Arsenal,9825,Arsenal,9825,180.0,right,24,Brazil,44.11856,LW,LW/RW/ST,False,,12337.0,0.97507,0.27046,0.79201,0.12032,0.43971,0.4821,0.8184,19.57654,0.04417,0.00036,3e-05,1.48689,0.729,0.27562,0.30626,0.03961,2.98348,0.40673,0.00484,0.94449,0.78571,0.0003,0.95575,0.39924,0.01,0.26483,0.0,0.95,0.72453,0.85822
116216,38ceb24a,318615,132424.0,Leandro Trossard,Leandro Trossard,Arsenal,9825,Arsenal,9825,175.0,right,30,Belgium,19.72248,LW,RW/LW/ST,True,,14278.0,1.10982,0.23818,0.75633,0.13992,0.39586,0.42649,0.73772,22.86795,0.04972,0.00036,4e-05,1.12909,0.61665,0.25748,0.3875,0.02496,3.41273,0.27956,0.00419,1.21971,0.77205,0.00725,0.94026,0.40758,0.0,0.26433,0.0,0.95,0.57147,0.82178
465680,bf4c41f9,1095445,4363308.0,Arnaud Kalimuendo,Arnaud Kalimuendo-Muinga,Nottingham Forest,10203,Nottingham Forest,10203,175.0,right,23,France,37.60352,ST,AM/ST/LW,False,,10781.0,1.04667,0.25233,0.8119,0.05517,0.15949,0.29615,0.47855,11.51028,0.07222,0.00115,0.00036,0.66332,0.08102,0.40844,0.17082,0.06747,1.93732,0.49769,0.00479,1.29099,0.89149,0.00061,0.93817,0.25326,0.0,0.26411,0.0,0.82604,0.584,0.52
440993,5ed97752,965764,3893793.0,Iliman Ndiaye,Iliman Ndiaye,Everton,8668,Everton,8668,180.0,right,25,Senegal,43.17175,LW,RM/LM/RW/AM/LW/ST,False,,12227.0,1.02938,0.16358,0.53909,0.0914,0.28261,0.63728,1.05215,18.29197,0.06067,0.00051,9e-05,2.03812,0.34541,0.25892,0.49309,0.11056,5.15734,0.43833,0.00342,1.46962,0.91977,0.01158,0.92891,0.34304,0.85,0.2624,0.0,0.88172,0.836,0.58
493105,7aa8adfe,1203665,1214404.0,Alejandro Garnacho Ferreyra,Alejandro Garnacho,Chelsea,8455,Chelsea,8455,180.0,right,21,Argentina,58.44509,AM,AM/LW/RW,False,,8669.0,0.92224,0.28318,0.97161,0.12058,0.45542,0.45805,0.74811,22.8751,0.09463,0.00126,0.00018,1.1518,0.33368,0.2623,0.44489,0.03058,3.13831,0.31899,0.00454,1.47539,0.67674,0.00952,0.85111,0.40777,0.0,0.26116,0.0,0.95,0.9,0.9
232826,2bd83368,906937,242870.0,Anthony Gordon,Anthony Gordon,Newcastle United,10261,Newcastle United,10261,182.0,right,24,England,47.19344,LW,LM/AM/LW/RW/ST,False,,11787.0,0.94478,0.22824,0.68651,0.13523,0.33383,0.78331,1.20425,18.95672,0.10714,0.00035,9e-05,1.27331,0.71392,0.23264,0.27035,0.05539,3.35252,0.25103,0.00403,1.89676,0.90615,0.01832,0.88653,0.35512,0.4,0.25988,0.0,0.92193,0.9,0.9
513418,52afb588,1083796,2833740.0,Kevin Schade,Kevin Schade,Brentford,9937,Brentford,9937,183.0,right,24,Germany,39.00986,LW,LW/AM/ST,False,,6055.0,1.06122,0.22199,0.68559,0.07967,0.19399,0.43179,0.69032,9.91915,0.03815,0.00044,0.00017,0.91991,0.27615,0.32819,0.3142,0.1287,3.26865,0.73765,0.00391,1.29481,1.00487,0.0011,0.94503,0.39041,0.2,0.2577,0.0,0.8401,0.648,0.84
586309,52c3244b,1398392,4307736.0,Thierno Barry,Thierno Barry,Everton,8668,Everton,8668,195.0,right,23,France,27.99298,ST,DM/ST,False,,2847.0,0.95986,0.25599,0.53401,0.04552,0.12266,0.19187,0.31117,8.03393,0.08014,0.00189,0.00047,0.67778,0.0927,0.67521,0.13748,0.06711,1.40278,0.78626,0.00413,1.04072,1.38585,0.00093,0.87021,0.34678,0.1,0.25677,0.0,0.7,0.584,0.52
660392,87941696,1580704,4386949.0,Christantus Uche,Christantus Uche,Crystal Palace,9826,Getafe,8305,190.0,both,22,Nigeria,20.70326,ST,LM/AM/ST,False,,2779.0,0.99751,0.25679,0.74011,0.09084,0.30919,0.53717,0.92788,11.21122,0.12145,0.00193,0.00074,0.81278,0.16514,0.58463,0.29491,0.07412,2.98659,0.72044,0.00363,1.79993,1.63091,0.0011,0.94132,0.41433,0.0,0.25615,0.0,0.7,0.584,0.52
491012,890f108d,1356310,3638749.0,Youssef Ramalho Chermiti,Youssef Chermiti,Rangers,8548,Rangers,8548,192.0,right,21,Portugal,9.54278,ST,AM/ST,False,,1260.0,0.93458,0.27146,0.87104,0.06843,0.23159,0.33134,0.54384,11.67502,0.12622,0.003,0.00086,0.78894,0.15325,0.65793,0.21516,0.08583,2.12566,0.64082,0.00366,1.2589,1.40111,0.00129,0.86795,0.44055,0.0,0.2537,0.0,0.54543,0.584,0.52
437505,a671316d,887703,4293469.0,Wilson Isidor,Wilson Isidor,Sunderland,8472,Sunderland,8472,180.0,right,25,France,18.99908,ST,RW/ST,False,,4284.0,0.97773,0.23504,0.6235,0.02594,0.07561,0.12568,0.27085,4.69678,0.1146,0.00148,0.00057,0.4695,0.04356,0.52724,0.14626,0.07025,1.44978,0.73943,0.00516,0.71047,0.83416,0.00074,0.9422,0.28118,0.2,0.25192,0.0,0.7,0.584,0.52
576756,c8365ab8,1553363,,Zépiqueno Redmond,Zepiqueno Redmond,Huddersfield Town,9796,Huddersfield Town,9796,,right,19,Netherlands,0.83,ST,LW/ST,False,,237.0,0.99584,0.25227,0.9925,0.06711,0.2964,0.3957,0.6826,15.0861,0.12151,0.0034,0.00097,0.81257,0.16532,0.57708,0.2352,0.10398,2.5271,0.66184,0.0033,1.3891,1.2901,0.00145,0.86682,0.284,0.0,0.25122,0.0,0.7,0.584,0.52
91889,4f16405e,276791,3914553.0,Niclas Füllkrug,Niclas Füllkrug,West Ham United,8654,West Ham United,8654,188.0,right,32,Germany,10.9712,ST,ST,False,,8081.0,1.00646,0.24339,0.74993,0.0761,0.17831,0.14884,0.27849,12.9149,0.07331,0.00127,0.00049,0.4141,0.06431,0.64545,0.16145,0.10352,1.85667,0.91219,0.00429,0.94757,1.32167,0.00072,0.9103,0.43836,0.05,0.25049,0.0,0.95,0.584,0.52
516211,fdbde523,1189856,3556532.0,Abdallah Sima,Abdallah Sima,Lens,8588,Lens,8588,188.0,right,24,Senegal,7.14896,LW,LM/RW/AM/LW/ST,False,,4973.0,1.06017,0.23562,0.67694,0.09015,0.22238,0.68656,1.10169,14.23272,0.09314,0.00127,0.00592,1.04476,0.3322,0.32225,0.35599,0.06079,3.3983,0.5296,0.00394,1.19388,1.02403,0.00196,0.89195,0.33309,0.0,0.2498,0.0,0.95,0.584,0.52
446008,6afaebf2,923312,192214.0,Bryan Mbeumo,Bryan Mbeumo,Manchester United,10260,Manchester United,10260,171.0,left,26,Cameroon,64.94034,RW,RWB/RM/RW/AM/ST,False,,15900.0,1.00973,0.24147,0.90226,0.17,0.49486,0.4645,0.7543,21.0825,0.05718,0.00071,0.00022,1.09898,1.19014,0.26682,0.37152,0.06539,3.74775,0.64066,0.00465,1.18944,0.71331,0.00794,0.96548,0.63765,0.05,0.24935,0.0,0.7,0.648,0.84
463034,dd897ee7,1113903,3893803.0,Liam Delap,Liam Delap,Chelsea,8455,Chelsea,8455,186.0,right,22,England,49.41326,ST,ST,False,,7369.0,0.99863,0.24713,0.84871,0.05216,0.14444,0.20716,0.31967,7.80444,0.1622,0.0015,0.0003,0.88041,0.06627,0.4516,0.10203,0.02821,1.8848,0.59498,0.00381,1.43952,1.44217,0.00063,0.89948,0.20312,0.0,0.24679,0.0,0.7,0.584,0.52
172780,ee38d9c5,493165,88492.0,James Maddison,James Maddison,Tottenham Hotspur,8586,Tottenham Hotspur,8586,175.0,right,29,England,45.52831,CM,CM/AM/LW,True,,13171.0,1.13239,0.21357,0.72333,0.17626,0.43921,0.77134,1.33793,35.4608,0.14515,0.00073,0.00059,1.18196,0.75071,0.12874,0.51457,0.13632,3.35803,0.49196,0.004,2.26779,1.06078,0.00627,0.93997,0.38737,0.04,0.24627,0.0,0.95,0.63867,0.83778
248857,bf34eebd,1084981,2882403.0,Noni Madueke,Noni Madueke,Arsenal,9825,Arsenal,9825,176.0,left,23,England,50.49611,RW,RW/LW,False,,7915.0,0.98294,0.24885,0.74962,0.11556,0.38971,0.51755,0.82835,18.7309,0.05117,0.00108,0.00015,1.83155,0.57564,0.17867,0.31923,0.02644,2.98044,0.32271,0.00412,1.02394,0.78145,0.00073,0.77872,0.15782,0.0,0.2446,0.0,0.95,0.79827,0.87578
611922,022eca88,1597668,4340419.0,Rio Ngumoha,Rio Ngumoha,Liverpool U18,1113546,Liverpool,8650,170.0,right,17,England,21.70083,LW,LM/LW,False,,0.0,1.01083,0.24169,0.95948,0.17405,0.55385,0.75194,1.23426,29.15975,0.12615,0.00233,0.00034,1.62515,0.68307,0.32291,0.52404,0.05763,4.26572,0.45072,0.00304,1.37507,1.09065,0.00263,0.90545,0.30236,0.0,0.24431,0.0,0.7,0.584,0.52
494595,e7fcf289,1152455,4293356.0,Florian Wirtz,Florian Wirtz,Liverpool,8650,Liverpool,8650,175.0,right,22,Germany,138.05192,AM,RM/AM/LW/RW/ST,True,,13674.0,1.10869,0.22032,0.73193,0.21301,0.54459,0.4347,0.74846,34.61872,0.07688,0.00102,0.00022,1.80223,0.50814,0.18707,0.36567,0.05815,4.3185,0.30049,0.00377,1.06762,0.77126,0.00133,0.97835,0.41482,0.0,0.24426,0.0,0.95,0.584,0.52
538207,7b355808,1258092,3584389.0,William Osula,William Osula,Newcastle United,10261,Newcastle United,10261,192.0,right,22,Denmark,19.78806,ST,RW/ST,True,,1937.0,1.04099,0.23152,0.69155,0.06675,0.20193,0.24261,0.42855,8.51878,0.10063,0.0019,0.00071,0.69471,0.10555,0.36007,0.1735,0.07623,1.7371,0.41014,0.00324,1.17173,1.40667,0.00099,0.84651,0.32149,0.0,0.24101,0.0,0.7,0.9,0.9
223541,b0f7e36c,784510,3946281.0,Federico Chiesa,Federico Chiesa,Liverpool,8650,Liverpool,8650,175.0,right,28,Italy,20.18118,RW,RW/ST,False,,8297.0,1.11449,0.21597,0.76983,0.15084,0.3445,0.66849,1.19805,16.88392,0.07229,0.00141,0.00035,1.28728,0.74235,0.24056,0.31706,0.05448,3.09952,0.32986,0.00341,1.27504,0.79832,0.00148,0.92062,0.34527,0.0,0.2407,0.0,0.95,0.648,0.84
490145,21945a9e,1113753,4068230.0,Dane Scarlett,Dane Scarlett,Tottenham Hotspur,8586,Tottenham Hotspur,8586,180.0,right,21,England,4.72306,ST,ST,False,,1333.0,1.04384,0.23004,0.74084,0.0607,0.2132,0.31455,0.58395,11.03967,0.11533,0.00225,0.00103,0.78489,0.13739,0.55101,0.26835,0.09362,2.25151,0.63638,0.00271,1.35403,1.27316,0.00149,0.85621,0.24035,0.0,0.24012,0.0,0.56778,0.584,0.52
451340,74618572,862608,1783652.0,Mitoma Kaoru,Kaoru Mitoma,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,178.0,right,28,Japan,36.91644,LW,LWB/LM/AM/LW,True,,8386.0,1.00125,0.23926,0.69793,0.10964,0.3506,0.59091,1.03519,23.14637,0.05379,0.00042,0.00011,1.63273,0.32881,0.20345,0.45594,0.05653,3.44663,0.36466,0.00438,0.92446,1.16918,0.00082,0.9774,0.59261,0.0,0.23956,0.0,0.81916,0.9,0.9
550615,e6f7797e,1424875,4058256.0,Tyrique George,Tyrique George,Chelsea,8455,Chelsea,8455,181.0,right,19,England,24.35869,ST,RW/LW/ST,False,,1267.0,0.99588,0.23757,0.79283,0.08624,0.28541,0.23004,0.39241,15.24704,0.07514,0.00249,0.00047,0.96275,0.17324,0.50892,0.23527,0.03229,2.04312,0.26734,0.00342,0.94246,1.0193,0.00099,0.95475,0.46182,0.0,0.23659,0.0,0.875,0.584,0.52
224024,9b6f7fd5,766435,2235927.0,Lucas Tolentino Coelho de Lima,Lucas Paquetá,West Ham United,8654,West Ham United,8654,180.0,left,28,Brazil,62.49398,AM,DM/CM/RW/AM/LW/ST,False,,15740.0,0.99846,0.14171,0.48239,0.13326,0.31981,1.12294,1.78301,34.05509,0.14209,0.00056,0.00016,1.04347,0.33699,0.18783,0.52371,0.18277,5.26713,0.91705,0.00265,1.95722,1.62966,0.00908,0.94652,0.52908,0.85,0.23551,0.0,0.95,0.74133,0.86222
106617,93feac6e,302241,4293440.0,Patrick Bamford,Patrick Bamford,Sheffield United,8657,Sheffield United,8657,185.0,left,32,England,1.06513,,ST,False,,7147.0,0.89404,0.26069,0.71885,0.06003,0.14182,0.50402,0.91921,15.79473,0.12191,0.00209,0.00096,0.56337,0.1814,0.32432,0.52319,0.18636,2.94135,0.90057,0.00586,0.93293,1.03212,0.00415,0.88942,0.46469,0.0,0.23306,0.0,0.7,0.59893,0.52356
482973,dbe24cce,1082102,4297976.0,Igor Jesus Maciel da Cruz,Igor Jesus,Nottingham Forest,10203,Nottingham Forest,10203,180.0,right,24,Brazil,24.85643,ST,ST,False,,800.0,0.98073,0.23617,0.72045,0.04481,0.12129,0.22768,0.37352,9.63072,0.07432,0.0021,0.00065,0.44676,0.15997,0.5494,0.11674,0.05822,1.92636,1.11471,0.00421,1.36502,1.10258,0.00109,0.8206,0.34357,0.0,0.23162,0.0,0.7,0.584,0.52
631786,c7c26e61,1532672,4387246.0,Jonah Kusi-Asare,Jonah Kusi-Asare,Fulham,9879,Bayern München,9823,196.0,right,18,Sweden,9.61384,ST,RW/ST,False,,0.0,0.99927,0.23171,0.95617,0.0661,0.27285,0.40046,0.68553,16.14367,0.13595,0.00386,0.00104,0.81997,0.2472,0.45328,0.22937,0.07555,2.49738,0.70541,0.00288,1.28806,1.41962,0.00154,0.9095,0.3692,0.0,0.23154,0.0,0.7,0.584,0.52
460842,b62878a5,891743,3649502.0,Mohammed Kudus,Mohammed Kudus,Tottenham Hotspur,8586,Tottenham Hotspur,8586,175.0,left,25,Ghana,63.90506,RW,CM/RW/AM/LW/ST,False,,11075.0,1.05861,0.21868,0.67306,0.11226,0.30652,0.63454,0.95953,21.47743,0.07138,0.00065,0.00034,2.81815,0.94147,0.5082,0.27026,0.02585,5.12835,0.34284,0.00378,1.62663,1.36818,0.00365,0.95262,0.50018,0.0,0.23149,0.0,0.95,0.648,0.84
533463,2f9e4435,1250253,2882402.0,Dango Ouattara,Dango Ouattara,Brentford,9937,Brentford,9937,177.0,left,23,Burkina Faso,36.81042,LW,RM/RW/LW/ST,False,,7995.0,0.91788,0.25217,0.67353,0.09181,0.21888,0.62037,0.99283,12.21314,0.06427,0.00059,0.00021,1.10484,0.3934,0.29298,0.72184,0.18996,3.73165,1.38909,0.00456,1.3796,0.95491,0.00347,0.93596,0.35116,0.0,0.23146,0.0,0.7,0.65867,0.53778
596042,,1439550,,Kieran Morrison,Kieran Morrison,Liverpool U21,1070259,Liverpool,8650,170.0,left,19,Northern Ireland,0.14,RW,DM/RM/CM/LM/RW/AM/LW/ST,False,,0.0,1.0,0.22758,0.91693,0.18828,0.60418,0.78377,1.29901,29.24568,0.13111,0.00324,0.00068,1.50965,0.80813,0.28196,0.53055,0.05839,4.2184,0.47621,0.00289,1.33585,1.10143,0.00289,0.8871,0.3293,0.0,0.22758,0.0,0.7,0.584,0.52
493250,9dc96f10,1070052,198784.0,Amad Diallo,Amad,Manchester United,10260,Manchester United,10260,174.0,left,23,Ivory Coast,49.34313,AM,RWB/RM/RW/AM,False,,7378.0,1.10468,0.20322,0.7122,0.13866,0.37346,0.63661,0.91562,28.23307,0.09728,0.00091,0.00024,1.41478,0.55794,0.33737,0.46983,0.09841,4.47008,0.7323,0.00361,1.36943,0.69713,0.00163,0.9269,0.61805,0.0,0.22449,0.0,0.94343,0.8272,0.88267
552427,92df535b,1417094,,Will Lankshear,Will Lankshear,Oxford United,8653,Tottenham Hotspur,8586,179.0,right,20,England,4.77804,ST,AM/ST,False,,867.0,0.99639,0.22401,0.6868,0.05725,0.17555,0.22025,0.36992,10.99001,0.10726,0.00222,0.00105,0.66314,0.11359,0.76932,0.27929,0.07663,2.45872,0.56549,0.00331,1.56107,1.55735,0.00152,0.87994,0.17581,0.0,0.2232,0.0,0.52611,0.584,0.52
564406,6a021e43,1391052,4293468.0,Eliezer Mayenda Dossou,Eliezer Mayenda,Sunderland,8472,Sunderland,8472,180.0,left,20,Spain,19.46433,ST,LM/RW/AM/LW/ST,False,,3009.0,0.98317,0.20426,0.6087,0.03751,0.11084,0.23571,0.57643,4.98767,0.06898,0.00193,0.00069,1.02443,0.12636,0.31919,0.17001,0.06515,2.11056,0.44103,0.00451,1.06451,0.76335,0.00091,0.94961,0.38872,0.2,0.22294,0.0,0.7,0.584,0.52
616288,8dd0d7c5,1680328,,Ryan McAidoo,Ryan McAidoo,Manchester City U18,1113543,Manchester City,8456,174.0,right,17,England,0.02,RW,RM/RW,False,,0.0,1.0,0.22161,0.90715,0.18942,0.60819,0.59935,1.00719,34.22259,0.10085,0.00229,0.00065,1.95594,0.72801,0.19133,0.44774,0.05308,3.88767,0.40239,0.00282,1.44295,0.79159,0.00284,0.8871,0.3293,0.0,0.22161,0.0,0.7,0.584,0.52
424044,570bb4b9,875672,2930176.0,Hamed Traorè,Hamed Traorè,Marseille,8592,AFC Bournemouth,8678,184.0,right,25,Ivory Coast,22.18375,AM,DM/CM/LM/AM/LW,True,,7459.0,1.01036,0.21615,0.69845,0.11888,0.2799,0.69789,1.27334,19.72509,0.13855,0.00235,0.00029,1.29607,0.54508,0.20023,0.44411,0.08859,4.12369,0.41153,0.0039,1.27242,1.20185,0.00452,0.8941,0.24349,0.0,0.21839,0.0,0.7,0.648,0.84
565431,3a27f1bf,1327325,,Callum Marshall,Callum Marshall,West Ham United U21,773649,West Ham United,8654,172.0,left,21,Northern Ireland,1.8895,ST,RW/AM/ST,False,,284.0,1.00304,0.21458,0.79368,0.05896,0.22887,0.36706,0.63174,14.59883,0.12966,0.00349,0.00109,0.9045,0.15652,0.6375,0.30742,0.10399,2.3531,0.74182,0.00272,1.21535,1.32019,0.00158,0.84125,0.30767,0.0,0.21523,0.0,0.7,0.584,0.52
467169,99127249,967622,2229322.0,Antony dos Santos,Antony,Real Betis,8603,Real Betis,8603,172.0,left,25,Brazil,33.75802,RW,RM/RW/AM,False,,12604.0,1.03323,0.20474,0.95465,0.15689,0.43439,0.71395,1.34203,26.73544,0.10937,0.00089,0.00028,1.3746,0.55079,0.1122,0.62861,0.04882,4.46032,0.34031,0.00399,1.40343,0.89741,0.0012,0.88663,0.36492,0.0,0.21154,0.0,0.95,0.9,0.9
575204,49a605df,1486264,4230500.0,Claudio Echeverri,Claudio Echeverri,Bayer Leverkusen,8178,Manchester City,8456,170.0,right,19,Argentina,17.64827,AM,AM/LW,False,,99.0,1.0101,0.20754,0.83309,0.17161,0.56669,0.58233,0.99864,41.4998,0.11333,0.00257,0.00055,1.52799,0.62628,0.13637,0.44224,0.07408,4.00495,0.4256,0.00253,1.42476,0.86768,0.00352,0.82009,0.34582,0.0,0.20963,0.0,0.7,0.584,0.52
565297,6ad43f9a,1344677,4293438.0,Mateo Joseph Fernández-Regatillo,Mateo Joseph,Mallorca,8661,Leeds United,8463,185.0,right,22,Spain,6.15387,ST,RW/ST,False,,2104.0,0.94427,0.22047,0.75961,0.04862,0.15473,0.29727,0.50858,10.00415,0.06682,0.00166,0.00096,0.61141,0.11682,0.47656,0.27591,0.14664,1.95573,0.52281,0.0036,1.17753,0.80182,0.00123,0.96648,0.26576,0.0,0.20818,0.0,0.7,0.67733,0.54222
590039,ce7ae86a,1463282,,Divine Mukasa,Divine Mukasa,Manchester City U18,1113543,Manchester City,8456,180.0,left,18,England,0.15,AM,DM/CM/AM/ST,False,,0.0,1.0,0.20754,0.83309,0.17161,0.56669,0.58233,0.99864,41.4998,0.11333,0.00257,0.00057,1.52799,0.62628,0.13637,0.44224,0.07408,4.00495,0.4256,0.00253,1.42476,0.86768,0.0036,0.9021,0.3804,0.0,0.20754,0.0,0.7,0.584,0.52
624773,2eda11b1,1580774,4293364.0,Estêvão Almeida de Oliveira Gonçalves,Estevao,Chelsea,8455,Chelsea,8455,176.0,left,18,Brazil,73.64,RW,RWB/RM/RW/AM/LW/ST,False,,725.0,0.98107,0.21095,0.72071,0.15084,0.51179,0.42788,0.65702,20.66178,0.10848,0.00277,0.00044,1.77568,0.54341,0.32924,0.43046,0.0359,3.10809,0.34235,0.00369,0.9432,1.05902,0.00263,0.88022,0.27018,0.0,0.20695,0.0,0.7,0.584,0.52
600882,99965ed0,1561862,,Harry Gray,Harry Gray,Leeds United U21,1177187,Leeds United,8463,181.0,right,17,England,0.86292,ST,ST,False,,0.0,1.0,0.20675,0.95639,0.0582,0.24028,0.39547,0.67571,13.973,0.11715,0.00257,0.00127,0.84938,0.18775,0.77022,0.24683,0.06297,2.49694,0.67689,0.00257,1.32379,1.08429,0.00162,0.9095,0.3692,0.0,0.20675,0.0,0.7,0.584,0.52
